levelId,nbSentries,nbTrees,totalEnergy,heightGap,maxJump,codeST
7753,6,12,41,0,33,42537162
7754,2,18,35,0,27,82435199
7755,8,19,54,0,46,55773820
7756,8,21,56,0,48,35074486
7757,7,24,56,0,48,57580719
7758,8,18,53,0,45,88470487
7759,5,28,54,0,46,86679395
7760,8,20,55,0,47,97944857
7761,8,15,50,0,42,98461658
7762,8,22,57,0,49,83248651
7763,8,24,59,0,51,07973198
7764,7,14,46,0,38,02252142
7765,8,24,59,0,51,88318840
7766,5,23,49,0,41,80010363
7767,7,12,44,0,36,31383347
7768,8,24,59,0,51,67463788
7769,8,22,57,0,49,83574491
7770,7,12,44,0,36,64537355
7771,5,16,42,0,34,69154421
7772,7,27,59,0,51,50733743
7773,8,19,54,0,46,76397204
7774,8,24,59,0,51,65805827
7775,7,15,47,0,39,97542448
7776,8,22,57,0,49,22897270
7777,7,25,57,1,45,77436858
7778,7,23,55,0,47,77827253
7779,6,26,55,0,47,40302355
7780,7,25,57,0,49,47248168
7781,7,18,50,1,38,53493681
7782,8,14,49,0,41,89047934
7783,6,19,48,0,40,70990967
7784,6,28,57,0,49,39445937
7785,8,24,59,0,51,74244929
7786,7,25,57,0,49,58188699
7787,7,25,57,0,49,69425960
7788,2,15,32,0,24,95991709
7789,6,17,46,0,38,36095755
7790,5,16,42,0,34,67247378
7791,7,20,52,0,44,20845374
7792,6,26,55,0,47,98869306
7793,8,13,48,0,40,52683412
7794,8,13,48,0,40,54589994
7795,8,12,47,1,35,04898207
7796,7,27,59,1,47,89696294
7797,8,14,49,0,41,84598426
7798,6,22,51,0,43,33134058
7799,7,17,49,1,37,89868052
7800,8,21,56,0,48,92758587
7801,8,24,59,0,51,67849769
7802,7,17,49,0,41,06968788
7803,8,16,51,0,43,49588484
7804,8,24,59,0,51,20388874
7805,7,11,43,0,35,71743780
7806,7,20,52,1,40,24460837
7807,8,24,59,0,51,07838285
7808,5,23,49,0,41,06613513
7809,8,18,53,0,45,85508540
7810,8,24,59,0,51,07739787
7811,8,24,59,0,51,38567898
7812,3,21,41,0,33,77181455
7813,8,24,59,0,51,38637066
7814,8,18,53,0,45,16458819
7815,6,25,54,0,46,60598052
7816,5,17,43,0,35,27464765
7817,7,16,48,0,40,16699215
7818,5,20,46,0,38,76873752
7819,6,17,46,0,38,00452228
7820,8,22,57,0,49,47930975
7821,5,21,47,0,39,61409587
7822,8,24,59,0,51,19777303
7823,4,25,48,1,36,80760847
7824,6,17,46,0,38,68576666
7825,5,21,47,0,39,85163859
7826,6,16,45,0,37,02968191
7827,4,14,37,0,29,95008858
7828,7,27,59,0,51,45966554
7829,7,14,46,0,38,98806249
7830,5,18,44,1,32,97374669
7831,8,19,54,0,46,58844844
7832,8,24,59,1,47,89168514
7833,8,24,59,0,51,98666589
7834,8,24,59,0,51,57512890
7835,8,24,59,1,47,74989372
7836,8,20,55,0,47,67452174
7837,8,24,59,0,51,69940448
7838,7,19,51,0,43,34961698
7839,7,25,57,0,49,78707864
7840,4,27,50,0,42,47912712
7841,6,30,59,0,51,56027621
7842,7,21,53,0,45,87947599
7843,7,27,59,0,51,03880424
7844,8,22,57,0,49,12589478
7845,8,24,59,0,51,87736571
7846,8,24,59,0,51,64574058
7847,6,18,47,0,39,84825250
7848,7,25,57,0,49,74756039
7849,7,19,51,0,43,71407967
7850,8,17,52,0,44,36558945
7851,5,16,42,0,34,52555886
7852,8,14,49,0,41,45766948
7853,7,19,51,0,43,13550447
7854,4,16,39,1,27,14972575
7855,8,13,48,1,36,00726578
7856,6,23,52,0,44,75780898
7857,7,14,46,0,38,48526168
7858,8,24,59,0,51,50076177
7859,7,24,56,0,48,24667188
7860,7,15,47,0,39,86909968
7861,8,24,59,1,47,18565954
7862,6,27,56,0,48,78549043
7863,8,20,55,0,47,21150749
7864,8,24,59,0,51,33286368
7865,8,24,59,0,51,64972564
7866,8,12,47,0,39,95472983
7867,8,21,56,0,48,37598209
7868,8,16,51,1,39,36977583
7869,6,22,51,0,43,25686436
7870,7,21,53,0,45,94847691
7871,7,15,47,0,39,89995952
7872,8,24,59,0,51,84604907
7873,5,24,50,1,38,69997605
7874,6,28,57,0,49,18270997
7875,5,14,40,0,32,82535917
7876,6,17,46,0,38,03425286
7877,7,19,51,0,43,65466476
7878,4,20,43,0,35,16646450
7879,8,19,54,0,46,02594815
7880,8,20,55,0,47,45968718
7881,8,17,52,0,44,70775459
7882,6,26,55,0,47,38239018
7883,8,20,55,0,47,69408678
7884,5,29,55,1,43,17895436
7885,2,20,37,0,29,66766189
7886,7,27,59,0,51,89678647
7887,8,16,51,0,43,16495688
7888,8,24,59,0,51,57845190
7889,7,27,59,0,51,26533544
7890,8,17,52,0,44,71397876
7891,4,16,39,0,31,12204793
7892,8,24,59,0,51,78545589
7893,8,24,59,0,51,75525066
7894,6,27,56,0,48,35684941
7895,2,12,29,0,21,77980968
7896,7,26,58,0,50,43281247
7897,8,20,55,0,47,60750731
7898,6,25,54,0,46,40557582
7899,8,24,59,1,47,79891766
7900,7,20,52,0,44,68546777
7901,7,27,59,1,47,20438045
7902,5,21,47,0,39,44761762
7903,8,20,55,0,47,65698447
7904,8,24,59,0,51,44472745
7905,8,15,50,0,42,52408555
7906,7,20,52,0,44,43918796
7907,7,27,59,0,51,96086757
7908,6,18,47,0,39,83827297
7909,6,18,47,0,39,53774385
7910,7,13,45,0,37,09653693
7911,5,12,38,0,30,82896169
7912,7,27,59,0,51,48574556
7913,8,15,50,0,42,20857784
7914,8,23,58,0,50,14899793
7915,8,15,50,0,42,72641408
7916,7,17,49,0,41,84807949
7917,3,18,38,0,30,75197665
7918,8,24,59,0,51,93824582
7919,8,24,59,0,51,74934872
7920,8,21,56,0,48,65446765
7921,5,28,54,0,46,54948979
7922,8,23,58,1,46,48538445
7923,7,14,46,0,38,55942658
7924,3,24,44,0,36,50379880
7925,8,16,51,2,35,56897716
7926,8,19,54,0,46,57264531
7927,8,17,52,1,40,22899784
7928,7,16,48,0,40,47641717
7929,8,20,55,0,47,74770865
7930,8,18,53,0,45,62104225
7931,7,16,48,0,40,54944593
7932,7,21,53,0,45,54115849
7933,8,17,52,0,44,79934346
7934,8,24,59,0,51,63435625
7935,7,12,44,1,32,45577156
7936,8,20,55,0,47,25464795
7937,8,14,49,1,37,10249437
7938,8,12,47,0,39,56968875
7939,8,24,59,0,51,46663991
7940,8,19,54,0,46,25227496
7941,8,23,58,0,50,08369417
7942,8,20,55,0,47,27698472
7943,5,15,41,0,33,03299041
7944,2,28,45,0,37,08939234
7945,8,18,53,0,45,40889721
7946,8,24,59,0,51,24740258
7947,8,19,54,0,46,46617767
7948,8,24,59,0,51,78781918
7949,8,24,59,0,51,79648541
7950,8,24,59,0,51,11561963
7951,8,22,57,0,49,86467824
7952,7,22,54,1,42,09755858
7953,7,19,51,0,43,62890924
7954,7,18,50,0,42,88042749
7955,7,25,57,1,45,01638575
7956,8,22,57,0,49,96687488
7957,2,21,38,0,30,30615578
7958,8,10,45,0,37,39847270
7959,7,16,48,0,40,43978136
7960,7,27,59,0,51,83879478
7961,8,16,51,0,43,91625888
7962,7,12,44,0,36,15754885
7963,8,20,55,0,47,57679075
7964,8,17,52,0,44,05617977
7965,7,26,58,0,50,15941568
7966,5,18,44,0,36,57932967
7967,7,16,48,0,40,66489177
7968,7,23,55,1,43,75128148
7969,6,22,51,0,43,55758654
7970,8,16,51,0,43,53896494
7971,2,26,43,0,35,37674554
7972,8,16,51,1,39,84170554
7973,8,24,59,0,51,26464168
7974,8,14,49,0,41,59068654
7975,8,21,56,0,48,23509692
7976,7,23,55,1,43,86775029
7977,8,24,59,0,51,58813655
7978,6,21,50,0,42,12446241
7979,8,23,58,0,50,81894675
7980,6,13,42,0,34,43884599
7981,8,18,53,0,45,53535444
7982,8,13,48,0,40,85527753
7983,8,13,48,0,40,54394409
7984,8,24,59,0,51,48465014
7985,8,24,59,0,51,52024377
7986,8,17,52,1,40,59776894
7987,2,28,45,0,37,24115464
7988,8,24,59,0,51,84948915
7989,7,17,49,0,41,98947855
7990,6,21,50,0,42,62770967
7991,7,17,49,0,41,80783539
7992,8,23,58,0,50,52544458
7993,7,26,58,0,50,18199718
7994,6,27,56,1,44,66986588
7995,8,20,55,0,47,97477868
7996,7,20,52,1,40,78549748
7997,8,13,48,0,40,54244572
7998,5,23,49,0,41,40816785
7999,7,21,53,0,45,37831017
8000,8,22,57,0,49,55564539
8001,8,24,59,0,51,80069734
8002,6,25,54,0,46,27495698
8003,8,24,59,0,51,58612408
8004,8,15,50,0,42,35436749
8005,7,21,53,0,45,91989495
8006,7,23,55,0,47,03658910
8007,8,17,52,0,44,84694072
8008,6,30,59,0,51,77553371
8009,6,21,50,0,42,71403646
8010,6,27,56,1,44,52484265
8011,8,20,55,0,47,85618947
8012,3,29,49,0,41,17789834
8013,7,27,59,0,51,24569770
8014,8,24,59,0,51,50768260
8015,8,18,53,0,45,90385498
8016,8,23,58,0,50,71608365
8017,8,24,59,0,51,45868226
8018,8,12,47,0,39,54796674
8019,6,23,52,0,44,86975996
8020,8,14,49,0,41,65904964
8021,7,25,57,1,45,98900575
8022,7,22,54,0,46,67739767
8023,7,22,54,1,42,65175618
8024,8,24,59,0,51,54428052
8025,7,18,50,0,42,85278084
8026,3,22,42,0,34,75393773
8027,8,24,59,1,47,83967714
8028,8,24,59,0,51,97719878
8029,8,20,55,0,47,50289510
8030,7,21,53,0,45,61014853
8031,5,14,40,0,32,87456496
8032,6,30,59,0,51,74914546
8033,8,24,59,1,47,69896613
8034,7,17,49,0,41,95294452
8035,8,24,59,0,51,82934254
8036,7,25,57,1,45,57102756
8037,5,18,44,0,36,89585494
8038,8,24,59,0,51,13551978
8039,6,22,51,0,43,64472866
8040,7,20,52,0,44,16693288
8041,3,23,43,0,35,68943363
8042,8,21,56,0,48,79351949
8043,8,14,49,0,41,42724719
8044,4,18,41,1,29,11838896
8045,8,15,50,1,38,87768437
8046,8,24,59,0,51,54967055
8047,8,16,51,1,39,87666577
8048,8,17,52,0,44,17541889
8049,5,16,42,0,34,10982460
8050,6,10,39,0,31,50897512
8051,7,12,44,0,36,64855387
8052,8,18,53,0,45,38464643
8053,7,22,54,0,46,59575738
8054,7,19,51,0,43,59949972
8055,8,14,49,1,37,42881696
8056,8,24,59,0,51,88496578
8057,7,26,58,0,50,90464564
8058,5,16,42,0,34,24755489
8059,8,17,52,0,44,55616626
8060,3,18,38,0,30,53861750
8061,8,22,57,0,49,26404999
8062,7,27,59,0,51,83569871
8063,3,24,44,1,32,67712951
8064,7,20,52,1,40,24274376
8065,8,24,59,0,51,07906242
8066,7,27,59,0,51,94607577
8067,5,26,52,0,44,09110484
8068,7,14,46,0,38,44620487
8069,3,20,40,0,32,26175168
8070,8,24,59,0,51,36890962
8071,8,24,59,0,51,61186463
8072,5,27,53,0,45,25426675
8073,8,22,57,0,49,48245149
8074,7,26,58,0,50,52466750
8075,8,24,59,0,51,75748984
8076,8,16,51,0,43,57397824
8077,8,22,57,0,49,43508569
8078,7,13,45,0,37,68767807
8079,8,18,53,0,45,66092691
8080,7,27,59,0,51,75056693
8081,6,22,51,0,43,38648676
8082,6,30,59,0,51,46035373
8083,8,24,59,0,51,96078347
8084,7,15,47,0,39,88864839
8085,7,25,57,0,49,13519962
8086,4,14,37,0,29,30419554
8087,7,19,51,1,39,67784406
8088,8,24,59,0,51,14871388
8089,8,23,58,0,50,78922979
8090,6,20,49,0,41,78788476
8091,7,27,59,0,51,76851987
8092,7,21,53,0,45,08396123
8093,7,24,56,1,44,51032807
8094,5,22,48,0,40,35153640
8095,6,24,53,0,45,91885882
8096,7,18,50,0,42,47441875
8097,8,23,58,0,50,46340896
8098,7,17,49,1,37,73208827
8099,7,18,50,0,42,95873988
8100,7,17,49,0,41,78226412
8101,8,12,47,0,39,32451619
8102,8,24,59,0,51,36574530
8103,6,21,50,1,38,95445598
8104,8,19,54,0,46,62319953
8105,8,20,55,0,47,86369996
8106,7,15,47,0,39,18944924
8107,6,19,48,1,36,99889767
8108,8,19,54,1,42,76750998
8109,8,22,57,0,49,04057807
8110,8,24,59,0,51,42794901
8111,8,24,59,0,51,42954977
8112,8,24,59,0,51,98881474
8113,7,20,52,0,44,65415447
8114,7,14,46,1,34,94854774
8115,8,21,56,0,48,05086378
8116,8,24,59,0,51,85965029
8117,5,25,51,0,43,38125749
8118,7,27,59,0,51,96568745
8119,8,18,53,0,45,79664342
8120,6,30,59,0,51,97296532
8121,8,18,53,0,45,71924886
8122,8,22,57,0,49,07478544
8123,8,24,59,1,47,78668986
8124,8,19,54,0,46,37679787
8125,8,22,57,1,45,08052027
8126,6,24,53,0,45,74556869
8127,8,22,57,0,49,60876842
8128,8,14,49,0,41,59024415
8129,3,25,45,0,37,54761968
8130,8,20,55,0,47,52578681
8131,6,22,51,0,43,25567847
8132,5,13,39,0,31,63082695
8133,7,13,45,0,37,17472848
8134,3,19,39,0,31,37643656
8135,8,18,53,0,45,39948816
8136,8,16,51,0,43,63972678
8137,8,16,51,0,43,36872885
8138,3,19,39,0,31,95782829
8139,8,15,50,0,42,06676096
8140,7,25,57,0,49,48599881
8141,8,17,52,0,44,68647247
8142,6,15,44,0,36,94795987
8143,8,24,59,0,51,36673977
8144,8,21,56,0,48,39548385
8145,5,27,53,0,45,08980239
8146,7,27,59,0,51,08933361
8147,8,22,57,0,49,07196177
8148,8,24,59,0,51,56479259
8149,8,24,59,0,51,61511500
8150,7,27,59,0,51,98288556
8151,7,18,50,0,42,30724667
8152,6,18,47,0,39,06638808
8153,8,24,59,0,51,87862779
8154,8,12,47,0,39,29649444
8155,6,19,48,0,40,54158464
8156,8,17,52,0,44,69521575
8157,8,15,50,0,42,09662796
8158,8,16,51,0,43,85920147
8159,6,28,57,0,49,86155922
8160,8,21,56,0,48,48325317
8161,7,23,55,0,47,97476988
8162,8,20,55,0,47,98956582
8163,8,21,56,1,44,11354996
8164,8,24,59,0,51,40944965
8165,7,27,59,1,47,88978731
8166,3,24,44,1,32,74625751
8167,8,24,59,0,51,04442560
8168,7,22,54,0,46,08418787
8169,8,14,49,1,37,57869121
8170,8,18,53,0,45,75676282
8171,5,26,52,0,44,64743286
8172,8,18,53,0,45,98955449
8173,7,20,52,1,40,27648369
8174,8,24,59,0,51,96759122
8175,8,24,59,0,51,27745674
8176,5,27,53,0,45,99551406
8177,8,17,52,0,44,75388670
8178,5,19,45,0,37,86647388
8179,7,23,55,0,47,45658655
8180,4,22,45,0,37,13675395
8181,8,16,51,1,39,58477605
8182,8,22,57,0,49,30746872
8183,5,17,43,0,35,05093555
8184,8,19,54,0,46,22689474
8185,8,17,52,0,44,93804273
8186,8,18,53,0,45,86597110
8187,7,19,51,0,43,11917245
8188,4,27,50,0,42,09581856
8189,8,12,47,0,39,58415983
8190,4,19,42,1,30,93548366
8191,8,24,59,0,51,84286267
8192,8,24,59,0,51,09413738
8193,8,20,55,0,47,51582747
8194,3,20,40,0,32,37732977
8195,8,16,51,0,43,42888979
8196,8,24,59,0,51,51474486
8197,8,23,58,0,50,92841946
8198,8,21,56,1,44,14060827
8199,5,24,50,0,42,91409069
8200,5,26,52,0,44,55407892
8201,6,28,57,1,45,42590076
8202,8,23,58,0,50,90855889
8203,8,16,51,0,43,44178666
8204,7,10,42,1,30,14254235
8205,8,18,53,0,45,61885442
8206,8,20,55,0,47,55637884
8207,7,14,46,0,38,86227566
8208,7,27,59,0,51,57592499
8209,8,16,51,0,43,47713566
8210,3,30,50,1,38,19955524
8211,7,14,46,0,38,45160575
8212,8,21,56,0,48,52807754
8213,8,19,54,1,42,95754936
8214,4,13,36,0,28,75950795
8215,6,14,43,0,35,65169973
8216,7,12,44,0,36,20478148
8217,5,18,44,0,36,28429509
8218,8,16,51,0,43,87845255
8219,7,21,53,0,45,44797580
8220,8,18,53,0,45,05863970
8221,8,24,59,0,51,96456355
8222,8,24,59,1,47,51186785
8223,8,16,51,1,39,49950667
8224,8,18,53,0,45,01651616
8225,5,21,47,0,39,54558883
8226,6,19,48,1,36,98578417
8227,8,10,45,0,37,53742108
8228,8,20,55,0,47,40461548
8229,8,23,58,0,50,55306768
8230,8,24,59,0,51,59735413
8231,8,24,59,1,47,78066562
8232,7,17,49,0,41,04606458
8233,6,19,48,0,40,15875469
8234,8,23,58,0,50,86227242
8235,6,18,47,0,39,86302241
8236,8,18,53,0,45,35275876
8237,8,18,53,0,45,38653840
8238,7,20,52,0,44,36047309
8239,5,15,41,0,33,59564584
8240,7,19,51,0,43,45598554
8241,8,16,51,0,43,84748748
8242,7,21,53,0,45,05749844
8243,8,24,59,0,51,85987364
8244,3,15,35,0,27,64449443
8245,3,20,40,0,32,52916889
8246,8,17,52,1,40,62355434
8247,8,24,59,0,51,92158989
8248,6,30,59,0,51,61416095
8249,8,24,59,1,47,53074714
8250,8,13,48,0,40,07776078
8251,7,27,59,1,47,46469888
8252,8,10,45,0,37,61785455
8253,8,11,46,0,38,55826953
8254,7,19,51,0,43,78597478
8255,8,17,52,0,44,73559483
8256,7,21,53,0,45,63229078
8257,8,24,59,1,47,34913763
8258,7,22,54,1,42,77667366
8259,7,14,46,0,38,57668671
8260,8,24,59,0,51,65596753
8261,6,14,43,0,35,68409457
8262,4,26,49,0,41,87487978
8263,8,11,46,1,34,31766798
8264,8,15,50,0,42,93154637
8265,6,20,49,0,41,20756983
8266,6,12,41,0,33,70451758
8267,8,21,56,0,48,39688954
8268,8,24,59,0,51,22936785
8269,8,11,46,0,38,45646575
8270,8,24,59,0,51,60266676
8271,8,14,49,0,41,47410759
8272,8,22,57,1,45,64982843
8273,7,17,49,0,41,62847297
8274,7,21,53,0,45,93446830
8275,8,22,57,0,49,65131979
8276,8,18,53,0,45,94508754
8277,6,28,57,0,49,39406685
8278,5,23,49,0,41,81857592
8279,8,21,56,0,48,09860564
8280,8,21,56,0,48,35244045
8281,8,22,57,0,49,17249552
8282,7,15,47,0,39,74717360
8283,7,21,53,0,45,93777824
8284,6,26,55,0,47,94748556
8285,8,24,59,0,51,29197217
8286,8,23,58,0,50,01441307
8287,8,12,47,0,39,12177488
8288,8,17,52,0,44,51694998
8289,5,29,55,0,47,87641448
8290,8,18,53,0,45,62708788
8291,8,20,55,0,47,38395858
8292,8,24,59,0,51,52524987
8293,8,24,59,0,51,64552697
8294,5,31,57,0,49,37464760
8295,8,21,56,1,44,77555386
8296,8,24,59,0,51,85670305
8297,5,32,58,0,50,49443954
8298,7,21,53,0,45,76762824
8299,8,24,59,0,51,49981034
8300,7,27,59,0,51,01148994
8301,8,13,48,0,40,57670645
8302,8,24,59,0,51,54880664
8303,7,26,58,0,50,03192094
8304,6,22,51,0,43,93055441
8305,8,21,56,0,48,41857718
8306,7,12,44,0,36,57977511
8307,8,24,59,0,51,24018704
8308,8,21,56,0,48,70757823
8309,8,24,59,0,51,15735756
8310,4,14,37,0,29,62464492
8311,6,28,57,0,49,46531909
8312,6,26,55,0,47,91902776
8313,8,16,51,0,43,65614747
8314,5,20,46,0,38,04677459
8315,7,27,59,0,51,49445667
8316,7,23,55,0,47,93804400
8317,7,15,47,0,39,73255845
8318,8,14,49,0,41,54255426
8319,8,24,59,0,51,96564565
8320,7,22,54,0,46,12678777
8321,7,24,56,0,48,75753462
8322,5,20,46,0,38,65578561
8323,8,24,59,0,51,59493983
8324,8,15,50,0,42,14297527
8325,7,27,59,0,51,44766964
8326,8,23,58,0,50,76799240
8327,7,19,51,0,43,60814894
8328,7,27,59,0,51,69765578
8329,4,19,42,0,34,53932358
8330,7,17,49,0,41,35486684
8331,8,24,59,0,51,10407755
8332,7,17,49,0,41,67578054
8333,6,14,43,0,35,77668872
8334,7,23,55,1,43,71675194
8335,8,19,54,0,46,45894696
8336,8,24,59,0,51,56649587
8337,3,19,39,0,31,70635458
8338,7,26,58,0,50,46785827
8339,8,13,48,0,40,13464851
8340,8,24,59,0,51,67547979
8341,3,22,42,0,34,72086977
8342,8,21,56,0,48,75985756
8343,6,18,47,0,39,89814891
8344,7,12,44,0,36,80354900
8345,8,24,59,0,51,33107943
8346,6,15,44,0,36,68499902
8347,8,18,53,0,45,61857619
8348,8,14,49,0,41,97886972
8349,3,29,49,0,41,96129877
8350,8,24,59,0,51,29879035
8351,7,22,54,0,46,87757977
8352,6,24,53,0,45,43969515
8353,3,22,42,0,34,90410592
8354,8,18,53,0,45,32218373
8355,8,20,55,0,47,08428844
8356,7,18,50,0,42,70906667
8357,4,18,41,2,25,98949941
8358,8,24,59,0,51,80568900
8359,7,27,59,1,47,85750689
8360,8,21,56,0,48,72647797
8361,7,27,59,0,51,07844421
8362,5,23,49,0,41,49674279
8363,4,21,44,0,36,81658464
8364,7,24,56,0,48,96187194
8365,8,24,59,0,51,68579464
8366,6,23,52,0,44,24684459
8367,7,18,50,1,38,98985031
8368,8,21,56,0,48,95945197
8369,7,11,43,0,35,76985496
8370,3,20,40,0,32,57697469
8371,6,21,50,0,42,32328414
8372,8,24,59,0,51,85919537
8373,8,18,53,0,45,88405011
8374,5,28,54,0,46,77352727
8375,6,21,50,1,38,47525778
8376,7,13,45,0,37,61634644
8377,7,24,56,0,48,90366125
8378,8,21,56,0,48,07608598
8379,8,23,58,0,50,76419095
8380,8,22,57,0,49,04704815
8381,7,16,48,1,36,06490994
8382,8,20,55,0,47,88957826
8383,8,21,56,1,44,38814895
8384,8,24,59,0,51,08297559
8385,8,22,57,0,49,79655874
8386,6,13,42,0,34,55785697
8387,6,23,52,0,44,86866859
8388,8,21,56,0,48,00277013
8389,8,21,56,0,48,97906995
8390,7,22,54,0,46,20676381
8391,7,18,50,0,42,57518605
8392,6,27,56,0,48,79207767
8393,8,24,59,0,51,98786880
8394,7,18,50,1,38,55218469
8395,5,14,40,0,32,07829196
8396,6,20,49,0,41,77271424
8397,8,16,51,0,43,72769646
8398,7,15,47,0,39,59409998
8399,5,27,53,1,41,18148006
8400,6,27,56,0,48,68846827
8401,8,23,58,0,50,83931747
8402,8,16,51,0,43,60452871
8403,8,22,57,0,49,65199835
8404,5,17,43,0,35,29768140
8405,8,24,59,1,47,78457968
8406,7,16,48,0,40,75545909
8407,8,18,53,0,45,57023964
8408,6,21,50,0,42,84941551
8409,8,14,49,0,41,98987085
8410,8,20,55,1,43,97795160
8411,8,14,49,0,41,39987997
8412,5,30,56,0,48,41453365
8413,8,14,49,0,41,81620340
8414,7,25,57,0,49,17550133
8415,8,13,48,0,40,12190284
8416,8,23,58,0,50,64947271
8417,8,22,57,0,49,00512924
8418,6,27,56,1,44,38408577
8419,6,21,50,0,42,45555441
8420,8,22,57,0,49,75599301
8421,3,27,47,1,35,42929962
8422,7,23,55,0,47,51475727
8423,8,22,57,0,49,26795646
8424,8,24,59,0,51,78295956
8425,8,21,56,0,48,58056710
8426,8,24,59,0,51,36416937
8427,4,25,48,0,40,80895871
8428,5,12,38,0,30,76576511
8429,6,21,50,1,38,07451296
8430,7,24,56,0,48,89991460
8431,8,24,59,0,51,24566795
8432,4,25,48,0,40,04541192
8433,8,17,52,0,44,60877765
8434,7,23,55,0,47,41475526
8435,8,10,45,0,37,47930684
8436,6,21,50,0,42,85515989
8437,7,16,48,0,40,44627880
8438,8,21,56,0,48,54399452
8439,8,24,59,0,51,59028842
8440,8,24,59,0,51,61892448
8441,6,27,56,0,48,98635889
8442,8,22,57,0,49,74346754
8443,8,24,59,0,51,86288176
8444,8,18,53,1,41,00865174
8445,8,24,59,0,51,61965597
8446,7,18,50,0,42,16753555
8447,8,22,57,0,49,99457948
8448,8,14,49,0,41,94552755
8449,8,22,57,0,49,59803495
8450,8,17,52,0,44,67580887
8451,8,24,59,0,51,88799598
8452,7,23,55,0,47,42478891
8453,8,12,47,1,35,77731294
8454,8,19,54,0,46,96035852
8455,8,19,54,0,46,46804715
8456,8,24,59,0,51,53386067
8457,7,15,47,0,39,18564854
8458,8,16,51,0,43,42625299
8459,8,11,46,0,38,23225868
8460,8,24,59,0,51,53469584
8461,6,27,56,1,44,56792598
8462,6,18,47,0,39,28899995
8463,8,20,55,0,47,44886886
8464,5,16,42,0,34,78698695
8465,8,24,59,0,51,73544842
8466,8,17,52,0,44,39387967
8467,8,24,59,0,51,04444438
8468,8,24,59,0,51,09260517
8469,7,18,50,0,42,45431483
8470,5,16,42,0,34,49319548
8471,8,17,52,0,44,89336442
8472,7,27,59,0,51,86458886
8473,8,19,54,0,46,49194869
8474,8,24,59,1,47,47108683
8475,6,13,42,1,30,89597158
8476,8,16,51,0,43,93137747
8477,5,23,49,0,41,81897615
8478,5,14,40,0,32,47599247
8479,8,24,59,0,51,22148468
8480,8,19,54,1,42,96104475
8481,8,23,58,0,50,57474057
8482,7,23,55,0,47,59062586
8483,8,24,59,0,51,61492858
8484,8,21,56,0,48,79425389
8485,8,14,49,0,41,97601272
8486,8,17,52,0,44,59268388
8487,8,24,59,0,51,86970284
8488,8,23,58,0,50,91993638
8489,7,18,50,0,42,57997473
8490,8,19,54,0,46,54394218
8491,8,16,51,0,43,39566981
8492,4,21,44,0,36,67821375
8493,7,27,59,1,47,68565972
8494,7,14,46,0,38,87534541
8495,8,20,55,0,47,99356637
8496,6,27,56,0,48,56587464
8497,8,14,49,0,41,94598705
8498,6,21,50,1,38,56869688
8499,8,22,57,0,49,66745201
8500,6,26,55,1,43,77170288
8501,6,30,59,0,51,64487484
8502,6,18,47,1,35,76078692
8503,7,21,53,0,45,58095836
8504,5,15,41,0,33,99487894
8505,7,24,56,0,48,45473781
8506,5,29,55,0,47,66275785
8507,5,30,56,0,48,53267748
8508,7,23,55,0,47,74627686
8509,8,13,48,0,40,45126389
8510,8,24,59,0,51,34910352
8511,5,26,52,0,44,32603985
8512,8,16,51,0,43,53975226
8513,8,12,47,0,39,81982216
8514,7,26,58,0,50,24899377
8515,6,20,49,0,41,39872694
8516,7,18,50,0,42,77735484
8517,8,13,48,0,40,27538271
8518,8,24,59,1,47,14487259
8519,8,11,46,0,38,28735085
8520,7,24,56,0,48,57914963
8521,8,24,59,1,47,15157564
8522,7,25,57,0,49,99286916
8523,5,23,49,0,41,30908169
8524,8,15,50,0,42,59857867
8525,5,30,56,0,48,48950567
8526,7,15,47,0,39,91565708
8527,6,15,44,0,36,94784574
8528,7,17,49,2,33,18595955
8529,5,23,49,1,37,49775183
8530,7,12,44,1,32,35584443
8531,6,17,46,1,34,47716840
8532,3,21,41,0,33,30069387
8533,8,24,59,0,51,75553660
8534,8,24,59,1,47,55583929
8535,8,24,59,0,51,77838686
8536,7,24,56,0,48,94874721
8537,6,17,46,1,34,97002748
8538,7,24,56,0,48,26349914
8539,8,24,59,0,51,36975879
8540,7,25,57,0,49,74386578
8541,8,18,53,1,41,87563096
8542,6,18,47,0,39,68179453
8543,8,23,58,0,50,89189145
8544,7,26,58,0,50,57699598
8545,8,19,54,0,46,64939636
8546,7,23,55,1,43,50178954
8547,7,27,59,0,51,57159068
8548,7,22,54,0,46,79498871
8549,8,18,53,1,41,36558946
8550,3,15,35,0,27,57488795
8551,7,23,55,0,47,77675238
8552,8,24,59,0,51,77994949
8553,6,18,47,0,39,56803706
8554,7,27,59,0,51,31506235
8555,8,24,59,0,51,87259693
8556,4,18,41,0,33,40975449
8557,6,28,57,0,49,45814667
8558,8,22,57,0,49,05986938
8559,7,16,48,0,40,47584384
8560,7,24,56,0,48,96767562
8561,8,24,59,0,51,14895798
8562,7,16,48,0,40,81797534
8563,5,26,52,0,44,47368734
8564,8,15,50,0,42,45790658
8565,6,23,52,0,44,19660459
8566,7,17,49,1,37,49755999
8567,8,24,59,0,51,34166995
8568,5,29,55,0,47,97470688
8569,8,15,50,1,38,12952847
8570,8,24,59,1,47,67979449
8571,8,24,59,0,51,66859364
8572,8,20,55,0,47,77194997
8573,5,22,48,0,40,65108856
